ranking_posicion,CUENTA_ID,SED_ID,LLAVE_ID,MACRO_GIRO,tipo_predicho,probabilidad_final,posterior_fraude,recupero_p10_kwh,recupero_p10_soles,prioridad,nivel_sospecha,alta_incertidumbre,datos_insuficientes,sin_servicio,caida_pct,factor_uso,desv_sed,anomaly_score,firma_fraude,señal_vecindario,caida_vs_sed,desacople_sed,cons_anual,ratio_meses_activos,POTENCIA_CONTRATADA,meses_cero_finales,meses_activos,kwhd_promedio
6092,SUM_000223,SED_0742,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.34637108779852316,0.0009116411655324811,2772.9480357243365,1849.5563398281324,640.6328413709252,BAJO,False,False,False,0.25936761182425466,0.12145912822291594,1.357588036057053,0.3370804435374258,0.34946796921888895,0.6595545448464986,0.11422047798343853,0.1531151915015361,3235.0,1.0,3.1,0,12,8.850916858678955
6093,SUM_015328,SED_2329,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.32963887330839653,0.0009116411655324811,2912.666330141059,1942.7484422040864,640.4054076097975,BAJO,True,False,False,0.11464720545376032,0.05228657214706903,0.16655136530840947,0.2701515855769192,0.34946796921888895,0.4599692328272356,0.01187377039674696,0.04336443906523835,1421.0,1.0,3.1,0,12,3.885239855350742
6094,SUM_009676,SED_0501,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.33480614861498825,0.0009116411655324811,2866.7660030420884,1912.1329240290731,640.1938599340899,BAJO,True,False,False,0.3056714135575638,0.08042114695340502,0.8943443663707141,0.29082068680328615,0.34946796921888895,0.6376964751521638,0.16603591473008822,0.09395566551550905,2223.0,1.0,3.1,0,12,6.079199468766002
6095,SUM_014024,SED_0938,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.33359305938632683,0.0009116411655324811,2876.4609845505092,1918.5994766951899,640.031469167754,BAJO,False,False,False,0.24670424608014818,0.03287229737541912,-0.5323519164806922,0.3053192873603415,0.3430176500616553,0.7085880543107483,0.2111764362706427,0.13799098786021097,903.0,1.0,3.1,0,12,2.467679531490015
6096,SUM_007138,SED_0938,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.3454316143373427,0.0009116411655324811,2777.777742704063,1852.77775438361,640.008010705047,BAJO,False,False,False,0.08246863303782558,0.1032995143947277,0.36186637692062196,0.333322549692704,0.34946796921888895,0.6324660557822219,0.10739987819507477,0.12695357524936127,2611.0,1.0,3.1,0,12,7.179307917086004
6097,SUM_000093,SED_2413,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.32118513510916225,0.0008794388783727384,2987.1502149749326,1992.4291933882803,639.9386396738539,BAJO,True,False,False,0.03436318151544888,0.008850549768518519,0.5416458626994758,0.2887265855529565,0.33200465162789755,0.34024479967895127,-0.12256558477142017,0.16238407317093798,959.0,1.0,12.0,0,12,2.635382264464926
6098,SUM_008312,SED_0229,LLAVE_10,POT_MEDIA,MANIPULACIÓN,0.33813371080113064,0.0009116411655324811,2837.0619933586026,1892.320349570188,639.8573018246603,BAJO,False,False,False,0.3232257607527515,0.032414464769647704,-0.013388903970260706,0.3118735476149342,0.34688709852986277,0.6812721557086482,0.18683761339847774,0.12281574622757392,1230.0,1.0,4.1,0,12,3.363201644905274
6099,SUM_017924,SED_2170,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.3317543469434413,0.0009116411655324811,2891.213659399233,1928.4395108192887,639.7681905317825,BAJO,True,False,False,0.09416601426238595,0.08042114695340502,0.7369005539320913,0.2786134801170984,0.34946796921888895,0.3178248946558758,-0.09654968218895829,0.11491514004180182,2161.0,1.0,3.1,0,12,5.943789864620302
6100,SUM_002818,SED_0670,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.30946431484368164,0.0008794388783727384,3099.3671531637888,2067.2778911602472,639.7487361793969,BAJO,True,False,False,0.13517801156269635,0.030394014182424912,-0.22611461158141705,0.2848632868922456,0.31766465749416034,0.47972042003879334,0.018926411568221377,0.0599161594231896,843.0,1.0,3.1,0,12,2.321142208273743
6101,SUM_009754,SED_2558,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.3325285522960876,0.0009116411655324811,2884.3779758394326,1923.8801098849017,639.7450677312643,BAJO,True,False,False,0.17126029085400624,0.0592712127124523,1.1969451896514027,0.2817103015276833,0.34946796921888895,0.5755467861681492,0.08709847794289922,0.08916312209117037,1645.0,1.0,3.1,0,12,4.496383768561189
6102,SUM_008888,SED_1722,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.34121075991869704,0.0009116411655324811,2810.569494385039,1874.649852754821,639.650700839946,BAJO,False,False,False,0.17816519151669613,0.08084749682044168,0.38554882690511383,0.3164391320181212,0.34946796921888895,0.5845428399438164,0.11986173969684512,0.07517592879444403,2288.0,1.0,3.1,0,12,6.259062179979519
6103,SUM_001480,SED_1990,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.32479664675784276,0.0008794388783727384,2951.8744268119494,1968.9002426835705,639.4921966243265,BAJO,False,False,False,0.32355784539487625,0.029560908564814817,2.307503665457551,0.36579105216699875,0.3111318449547908,0.7135108019530466,0.213615933217628,0.14347633428640746,3026.0,1.0,12.0,0,12,8.34815546815686
6104,SUM_007083,SED_0828,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.29624788076369557,0.0007994739214896603,3236.2200662993964,2158.5587842216974,639.468465329537,BAJO,False,False,False,0.3567873927626742,0.0027628434886499405,-0.671318848440335,0.32471265036350705,0.2867596242304251,0.7344792990435423,0.15772075553441356,0.23799954796571113,271.0,1.0,11.1,0,12,0.7501342982502605
6105,SUM_016489,SED_1528,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.2942235420552619,0.0007994739214896603,3258.414696694307,2173.362602695103,639.4544431353961,BAJO,False,False,False,0.11219325967220757,0.004976851851851852,-0.5457051484856839,0.3080123682539825,0.28962726665568844,0.4572536954049896,-0.0005944110459975283,0.19115594575452102,655.0,0.9166666666666666,12.0,0,11,1.3968135103288404
6106,SUM_011867,SED_1019,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.3234498441633792,0.0008794388783727384,2963.6681609097677,1976.7666633268152,639.3848692004215,BAJO,False,False,False,0.31465256386826107,0.03016067538126362,1.8269819652579324,0.33236351388614044,0.32047862092245877,0.6832051367801485,0.1911788398569205,0.12198462650034331,1467.0,1.0,5.1,0,12,4.015915418586789
6107,SUM_014570,SED_0501,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.3244030995834891,0.0009116411655324811,2954.207416223066,1970.456346620785,639.2221464377407,BAJO,True,False,False,0.08561507972615409,0.03337813620071685,-0.2208215350148316,0.26855944814899063,0.3430176500616553,0.3674469935121396,-0.003393223343855001,0.08826231190408562,925.0,1.0,3.1,0,12,2.5266873079877112
6108,SUM_012490,SED_2170,LLAVE_10,POT_MEDIA,MANIPULACIÓN,0.3084377820434429,0.0007994739214896603,3107.1086608462633,2072.441476784458,639.2192525142356,BAJO,False,False,False,-0.17195339332393506,0.026451365018508727,0.09524543218360902,0.3095466032752134,0.3080681749661861,0.24817069092368402,-0.2632345405372321,0.13113178471043244,1366.0,1.0,6.1,0,12,3.7476336968324593
6109,SUM_000768,SED_2170,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.33062021693996435,0.0009116411655324811,2898.154902093456,1933.0693196963352,639.1117978379916,BAJO,True,False,False,0.18186315352106766,0.06747167302578333,0.4627308345524598,0.27407696010319055,0.34946796921888895,0.5328071700889572,0.01695732502646302,0.10822895003508977,1820.0,1.0,3.1,0,12,5.005404897637587
6110,SUM_011458,SED_1270,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.3332819061630336,0.0008794388783727384,2874.8649618109,1917.5349295278702,639.0796964472469,BAJO,False,False,False,0.1036616364092793,0.030234150502873564,2.1470006073889896,0.3682566493607697,0.32162365843045493,0.5486321985151494,0.0547485584329939,0.08922384931633189,3068.0,1.0,12.0,0,12,8.416264516791143
6111,SUM_011881,SED_2105,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.29972335410572937,0.0007994739214896603,3196.7095098633563,2132.205243078859,639.0717070974176,BAJO,False,False,False,-0.1353416098174141,0.02622412995722049,-0.1862970896682595,0.3023176764302284,0.298858579997563,0.2438432211892181,-0.26769491345983154,0.12770520303384567,769.0,1.0,3.1,0,12,1.9298715117767538
6112,SUM_012045,SED_1830,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.3261385305596392,0.0009116411655324811,2937.639848122344,1959.4057786976036,639.037721434502,BAJO,True,False,False,0.0495966680908014,0.044410584212873486,-0.14983254638504567,0.26389282664896846,0.34688709852986277,0.49957193498762625,0.005772146011889495,0.08778855659649278,1215.0,1.0,3.1,0,12,3.3219782066052232
6113,SUM_004505,SED_0169,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.3356251787992752,0.0009116411655324811,2853.7124835966665,1903.4262265589766,638.8377676200863,BAJO,True,False,False,0.10606529436730426,0.09747333506763788,1.3769290949647048,0.29409680754043394,0.34946796921888895,0.48021537020935057,0.02442193257288368,0.05361219732640688,2690.0,1.0,3.1,0,12,7.387747822757208
6114,SUM_012106,SED_0090,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.3414771281358671,0.0008794388783727384,2804.6964238098476,1870.7325146811684,638.8123666237142,BAJO,False,False,False,0.1987623613257603,0.031490941771912404,0.6572194141376352,0.3422799696058288,0.3412095143125466,0.5502307537957327,0.07569813220842564,0.07539142066597947,2324.0,1.0,8.1,0,12,6.389444262363825
6115,SUM_013859,SED_2475,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.3271764914872658,0.0009116411655324811,2927.1341499722744,1952.398478031507,638.7788840274261,BAJO,True,False,False,0.15133271610954113,0.03282171349288935,0.3722172117555592,0.2719104036970189,0.3455985207506815,0.5548592067420239,0.07556004622967635,0.07968191633642145,910.0,1.0,3.1,0,12,2.487581605222734
6116,SUM_008392,SED_0670,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.340056086052823,0.0009116411655324811,2815.771616228756,1878.1196680245805,638.6660234472661,BAJO,False,False,False,0.16440436393225008,0.0973378425251474,1.3997613319907636,0.31182043655462505,0.34946796921888895,0.5986355427730586,0.08938536709145066,0.10816713505855084,2597.0,1.0,3.1,0,12,7.146974095997316
6117,SUM_015738,SED_2470,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.32364114199262084,0.0008794388783727384,2958.229764939272,1973.1392532144946,638.589041220806,BAJO,True,False,False,0.12661956300264898,0.03165602598566308,-0.16201863576958772,0.28256895716831965,0.33733187026738787,0.47343321516955383,0.012108192360179529,0.06009755687922314,1122.0,1.0,3.1,0,12,2.409088866744943
6118,SUM_006858,SED_2558,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.3311525701778307,0.0009116411655324811,2890.4043294936973,1927.8996877722961,638.4289366508332,BAJO,True,False,False,0.3214914358933335,0.0345993756503642,0.3086049535170183,0.27620637305465573,0.34946796921888895,0.6498628854257239,0.16636983705056912,0.10524598902245515,1037.0,1.0,3.1,0,12,2.6778554876692433
6119,SUM_006792,SED_2170,LLAVE_10,POT_ALTA,MANIPULACIÓN,0.29982993606461716,0.0007994739214896603,3192.1022370143787,2129.1321920885907,638.3775690270403,BAJO,False,False,False,-0.007296981720844159,0.024848044084953412,0.43802359230265714,0.3477278816379366,0.283863954206844,0.2782823891378503,-0.11127082962828003,0.08822334821593103,1790.0,1.0,8.1,0,12,4.920840837261861
6120,SUM_017219,SED_0742,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.3152576252094954,0.0007994739214896603,3035.274298556502,2024.5279571371868,638.2478759373006,BAJO,False,False,False,-0.2766184669224901,0.02640603566529493,0.34828709276124936,0.3365993387017439,0.30814372071207924,0.2392682763694736,-0.3708390165568435,0.15114770537309624,1855.0,1.0,8.1,0,12,5.061345526113672
6121,SUM_009916,SED_0938,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.3376660384114031,0.0009116411655324811,2833.7891806608036,1890.1373835007562,638.2352023399952,BAJO,False,False,False,0.09577198489949489,0.07476478494623655,0.06177228256857109,0.3068096763927005,0.34795149241763734,0.5015116045749448,0.04981579493000882,0.05040827032881067,2047.0,1.0,3.1,0,12,5.597091013824886
6122,SUM_007504,SED_1009,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.33889105039064255,0.0009116411655324811,2823.128311186431,1883.0265835613495,638.1408568166088,BAJO,False,False,False,0.11018436221000462,0.09972251127297953,1.2518151873709034,0.3071602939059032,0.34946796921888895,0.4619289679620092,0.0044652970644936535,0.05579512969923261,2690.0,1.0,3.1,0,12,7.399460931016826
6123,SUM_004086,SED_1019,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.25186586375868814,0.0006947184135662408,3797.567371624956,2532.977436873846,637.9705500194991,BAJO,False,False,False,-0.08639421553828663,0.008211336336336337,0.545133812576241,0.2984639713770291,0.23633316121924114,0.3372082134974249,-0.11819668135705175,0.15348062076377744,802.0,1.0,11.1,0,12,2.19451164874552
6124,SUM_005510,SED_0061,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.29902327993981886,0.0007994739214896603,3198.6636580947484,2133.5086599491974,637.9687572780167,BAJO,False,False,False,0.3341310117958398,0.005933352707546256,0.11205531426612791,0.30725289464072836,0.2962800750395157,0.7587719884957527,0.1936340284872139,0.24861767943466653,602.0,1.0,11.1,0,12,1.6506088389656937
6125,SUM_005792,SED_0742,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.34106094522787245,0.0009116411655324811,2803.876984913573,1870.1859489373533,637.8473874964593,BAJO,False,False,False,0.19386550027337332,0.09928893513701005,0.911756806891457,0.3158398732548228,0.34946796921888895,0.5655207009564578,0.10247825913561841,0.07054220776165201,2864.0,1.0,3.1,0,12,7.176976834714143
6126,SUM_003655,SED_0524,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.3010027222905619,0.0007994739214896603,3176.5809080643908,2118.779465678949,637.7583871027058,BAJO,False,False,False,-0.2443439677200607,0.025783924680983505,1.075093492678113,0.3086646905714082,0.2984487328636132,0.22728914453882684,-0.2739271732139442,0.11317143094628139,1190.0,1.0,5.1,0,12,3.2585931016826457
6127,SUM_010896,SED_0151,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.3488630845096181,0.0009714157013442075,2740.439280886988,1827.8730003516212,637.6774129945169,BAJO,False,False,False,0.30877784312838363,0.033769063180827896,0.4284094531365727,0.33969649860458956,0.35191861314462763,0.7161795197645642,0.2213578448561362,0.142361803887711,1536.0,1.0,5.1,0,12,4.20714125704045
6128,SUM_008402,SED_2329,LLAVE_13,POT_BAJA,MANIPULACIÓN,0.329701777741159,0.0009116411655324811,2898.989647025276,1933.6260945658594,637.5199608650582,BAJO,True,False,False,0.08371988907921377,0.055953000346860904,0.26519896821890154,0.27040320330796913,0.34946796921888895,0.3350745769513745,-0.0668114241067949,0.11049952000253971,1537.0,1.0,3.1,0,12,4.213873687916027
6129,SUM_009445,SED_1886,LLAVE_13,POT_BAJA,MANIPULACIÓN,0.3371177844779778,0.0009116411655324811,2834.954237114378,1890.9144761552902,637.4608988388075,BAJO,False,False,False,0.3238493503240965,0.07997311827956989,0.382014655195017,0.3000672302552442,0.34946796921888895,0.6649521771118988,0.17704066624601428,0.11294453167929268,2171.0,1.0,3.1,0,12,5.943296370967743
6130,SUM_013744,SED_2170,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.32990315317662544,0.0009116411655324811,2896.79901775442,1932.1649448421983,637.4273077607818,BAJO,True,False,False,0.12767506401948164,0.06270407980193045,0.37058124596433084,0.2712087050498348,0.34946796921888895,0.4918533877332619,0.04009475075261541,0.049630839283137634,1709.0,1.0,3.1,0,12,4.690009788212653
6131,SUM_000506,SED_0229,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.28530236821038524,0.0007838102492222877,3349.3164492546616,2233.9940716528595,637.3637992105218,BAJO,False,False,False,0.05022935064665104,0.027618826428420833,0.006059496964006084,0.3063528702566415,0.2782855341949665,0.28224867901812584,-0.07780058660887415,0.07202658147504683,1254.0,1.0,5.1,0,12,3.4295178891449045
6132,SUM_014652,SED_2661,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.3271690551830948,0.0008794388783727384,2920.6330467021075,1948.0622421503058,637.3456832021768,BAJO,False,False,False,0.10020966766993693,0.02962962962962963,3.2007120963094553,0.3720678352427249,0.31220279516321814,0.5548458297103872,0.044183077034411905,0.10482526339802435,3119.0,1.0,12.0,0,12,8.54477806579621
6133,SUM_017695,SED_2089,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.3290714038541535,0.0008794388783727384,2903.735411378559,1936.791519389499,637.3427042583214,BAJO,False,False,False,0.5281076811009283,0.008286599307872945,0.13074468114179372,0.3173071176792235,0.3329928325791302,0.7968229549862885,0.34898411037784616,0.21502939487272343,937.0,1.0,12.0,0,12,2.5687349369670005
6134,SUM_008522,SED_1641,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.33031117744224264,0.0009116411655324811,2892.819735016494,1929.5107632560018,637.3389720985703,BAJO,True,False,False,0.08113975792998863,0.05850974462365591,0.16320107069160641,0.2728408021123037,0.34946796921888895,0.5184268610795264,0.027584312703307468,0.08610613702687307,1594.0,1.0,3.1,0,12,4.363016033026114
6135,SUM_003735,SED_0450,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.28434720923033774,0.0006947184135662408,3360.3914166311442,2241.381074892973,637.3304534675116,BAJO,False,False,False,-0.007617792284861063,0.023521505376344086,1.3283050284168676,0.3478153776957792,0.2631911530751906,0.26845695940070896,-0.10252188641200029,0.07509924072149642,2465.0,1.0,12.0,0,12,6.739610535074244
6136,SUM_002096,SED_0938,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.33652770444932273,0.0008794388783727384,2839.142436847024,1893.708005376965,637.2852079468157,BAJO,False,False,False,0.3141559371792399,0.030557823469297078,0.6096766118980902,0.36610746795144283,0.32666778328194934,0.6528125209016118,0.10610878322589742,0.1521824845959517,3089.0,1.0,12.1,0,12,8.48586326076593
6137,SUM_012802,SED_2470,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.35832314352970984,0.0013408249707135584,2666.3614606852893,1778.463094277088,637.2644865929409,BAJO,True,False,False,0.2824888822724407,0.08373535906298002,1.1748779191290701,0.29466788916912806,0.37954156164990377,0.6777406193565647,0.1776574425524488,0.12489934377903628,2329.0,1.0,3.1,0,12,6.166912300778055
6138,SUM_014839,SED_1741,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.34065486443104126,0.0009116411655324811,2803.33794778855,1869.826411174963,636.9654626083874,BAJO,False,False,False,0.10807295909752092,0.07865793733379581,2.051081391993693,0.3142155500674982,0.34946796921888895,0.4187679753862617,0.0,0.07677846616749513,2448.0,1.0,3.1,0,12,5.730461315041404
6139,SUM_009232,SED_1600,LLAVE_16,POT_BAJA,MANIPULACIÓN,0.3276524970156102,0.0009116411655324811,2914.17959577524,1943.7577903820852,636.8770936122353,BAJO,True,False,False,0.3045638751271641,0.03349375650364204,-0.2637217060868751,0.2699486924728524,0.34688709852986277,0.5037455688582704,0.015634428237775694,0.0836689894952261,1100.0,1.0,3.1,0,12,2.4831778567161633
6140,SUM_016283,SED_1528,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.3257163985290176,0.0009116411655324811,2931.500451677913,1955.3108012691682,636.8767921942812,BAJO,True,False,False,0.2897355033695632,0.033450742998089505,-0.13135242014882473,0.26220429852648214,0.34688709852986277,0.6428265667848304,0.12326406358892888,0.12513078159345822,1053.0,1.0,3.1,0,12,2.671729657364738
6141,SUM_015391,SED_2475,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.3296682951298672,0.0009116411655324811,2896.299189908299,1931.8315596688356,636.8636167540973,BAJO,True,False,False,0.06466168021876427,0.05054549297606659,1.1017180377083726,0.27026927286280183,0.34946796921888895,0.3730319042204535,-0.05182697362508323,0.1358150422634162,1397.0,1.0,3.1,0,12,3.8105662762416794
6142,SUM_005634,SED_0169,LLAVE_05,POT_BAJA,MANIPULACIÓN,0.3478675623255477,0.0009116411655324811,2744.6912768547054,1830.7090816620887,636.8443055650329,BAJO,False,False,False,0.16452220347734361,0.13276325546903966,2.268203058142218,0.3430663416455239,0.34946796921888895,0.6033308808775332,0.08845839133094253,0.11326675052899089,4060.0,1.0,3.1,0,12,10.15829683444568
